facility_type,facility_name,facility_id
教育,【小学】福田区福新小学,sz0201f109
教育,【中学】深圳福港艺林学校,sz0201f110
教育,【幼儿园】深圳市福田区益田小学附属幼儿园,sz0201f111
教育,【小学】益田小学,sz0201f112
教育,【幼儿园】深圳市福田区明月幼儿园,sz0201f113
教育,【幼儿园】夏天蒙特梭利幼儿园,sz0201f114
教育,【幼儿园】深圳泰然幼儿园,sz0201f115
教育,【幼儿园】华庭思博幼儿园,sz0201f116
教育,【小学】福苑小学,sz0201f117
教育,【幼儿园】荔园外国语小学附属幼儿园(水围校区),sz0201f118
教育,【幼儿园】深圳市福田区第一幼儿园(福安分园),sz0201f119
教育,【幼儿园】深圳市福田外国语学校附属幼儿园,sz0201f120
教育,【小学】深圳市福田区皇岗小学,sz0201f121
教育,【中学】深圳市云顶学校,sz0201f122
教育,【小学】荔园外国语小学(深南校区),sz0201f123
教育,【小学】深圳市福田区云顶学校小学部,sz0201f124
教育,【中学】深圳市福田区外国语学校(福保校区),sz0201f125
教育,【幼儿园】云顶翠峰幼儿园,sz0201f126
教育,【中学】福田保税区实验学校,sz0201f127
教育,【小学】深圳外国语小学,sz0201f128
教育,【幼儿园】维多利亚幼儿园,sz0201f129
教育,【中学】深圳城市绿洲学校初中部,sz0201f130
教育,【中学】深圳绿洲国际学校,sz0201f131
教育,【小学】深圳市福田保税区外国语小学,sz0201f132
教育,【幼儿园】荔园外国语小学狮岭校区附属幼儿园,sz0201f133
教育,【幼儿园】深圳市福田区皇岗小学附属幼儿园,sz0201f134
教育,【小学】福田区人民小学,sz0201f135
教育,【幼儿园】深圳市福田区东海实验小学附属幼儿园,sz0201f136
教育,【幼儿园】深圳市福田区第九幼儿园,sz0201f137
教育,【小学】深圳市福田区景鹏小学,sz0201f138
教育,【幼儿园】东海培萃幼儿园,sz0201f139
教育,【小学】荔园外国语小学(水围),sz0201f140
教育,【幼儿园】深圳市福田区童歌博尔幼儿园,sz0201f141
教育,【幼儿园】景鹏小学附属幼儿园,sz0201f142
教育,【幼儿园】深圳市福田保税区幼儿园,sz0201f143
教育,【幼儿园】马荣凯瑞天御香山幼儿园,sz0201f144
教育,【幼儿园】深圳市福田区博雅水榭花都幼儿园,sz0201f145
教育,【小学】荔园外国语小学-香蜜社区学校,sz0201f146
教育,【幼儿园】深圳市福田区丽辉幼儿园,sz0201f147
教育,【幼儿园】福民小学附属幼儿园,sz0201f148
教育,【中学】深圳市福田区皇岗创新实验学校,sz0201f149
教育,【幼儿园】深圳市文雅幼儿园,sz0201f150
教育,【小学】福田区黄埔学校(小学部),sz0201f151
教育,【中学】莲花中学南校区-岗厦中学,sz0201f152
教育,【幼儿园】维多利亚幼儿园(黄埔雅苑校区),sz0201f153
教育,【幼儿园】深圳市天健香蜜幼儿园,sz0201f154
教育,【中学】莲花中学(南校区),sz0201f155
教育,【幼儿园】福华小学附属幼儿园,sz0201f156
教育,【幼儿园】鹏城幼儿园,sz0201f157
教育,【幼儿园】美懿英皇国际幼儿园,sz0201f158
医疗,深圳市鑫兴保健院,sz0201f159
医疗,深圳和睦家医院,sz0201f160
医疗,应急救援,sz0201f161
医疗,深圳市妇幼保健院保健部,sz0201f162
医疗,深圳市妇幼保健院(福强院区),sz0201f163
医疗,视觉健康服务站,sz0201f164
医疗,深圳市福田妇幼保健院,sz0201f165
医疗,深圳市福田区风湿病专科医院,sz0201f166
医疗,广东省妇幼保健院乳腺病防治中心深圳福田分中心,sz0201f167
医疗,深圳市福田区危急重症孕产妇抢救中心,sz0201f168
医疗,深圳市福田区妇幼保健院,sz0201f169
交通,仙田外国语学校,sz0505f001
交通,桑泰龙樾府公交首末站,sz0505f002
交通,龙凤路口,sz0505f003
交通,水岸新都二期,sz0505f004
交通,水岸新都,sz0505f005
交通,仙田路口,sz0505f006
交通,坪西南路口,sz0505f007
交通,仙田路南,sz0505f008
交通,新恒生,sz0505f009
交通,君华天第,sz0505f010
交通,新生,sz0505f011
交通,坪西,sz0505f012
交通,龙园,sz0505f013
交通,低碳城,sz0505f014
交通,坪地,sz0505f015
商业,今日百盛国际广场,sz0505f016
商业,君盛百货,sz0505f017
教育,【中学】仙田外国语学校,sz0505f018
教育,【中学】仙田外国语学校初中部,sz0505f019
教育,【幼儿园】深圳市龙岗区龙岗街道颐璟幼儿园,sz0505f020
教育,【幼儿园】水岸新都幼儿园,sz0505f021
教育,【幼儿园】龙岗区龙岗街道新霖幼儿园,sz0505f022
教育,【幼儿园】至美幼儿园,sz0505f023
教育,【幼儿园】尚林幼儿园,sz0505f024
教育,【幼儿园】多彩幼儿园,sz0505f025
教育,【小学】东兴外国语学校-小学部,sz0505f026
教育,【幼儿园】深圳市龙岗区坪地街道吉祥悦府幼儿园,sz0505f027
教育,【中学】龙岗区坪地东兴外国语学校中学部,sz0505f028
教育,【中学】东兴外国语学校,sz0505f029
教育,【幼儿园】香林幼儿园,sz0505f030
教育,【幼儿园】深圳市龙岗区坪地街道熙珑山幼儿园,sz0505f031
教育,【幼儿园】旭日升幼儿园(新生分园),sz0505f032
教育,【幼儿园】龙岗村第二幼儿园,sz0505f033
教育,【幼儿园】福华幼儿园,sz0505f034
教育,【幼儿园】龙园大观幼儿园,sz0505f035
教育,【小学】华中师范大学附属龙园学校,sz0505f036
教育,【幼儿园】深圳市新乐幼儿园(新生路),sz0505f037
教育,【小学】深圳市龙岗区惠民小学,sz0505f038
教育,【小学】振新小学,sz0505f039
教育,【中学】龙岗区坪西学校,sz0505f040
教育,【幼儿园】龙岗区坪西学校-幼儿园,sz0505f041
教育,【幼儿园】龙西第二幼儿园,sz0505f042
教育,【小学】龙西小学,sz0505f043
教育,【幼儿园】龙西第一幼儿园,sz0505f044
教育,【幼儿园】快乐童年幼儿园(龙西东路),sz0505f045
教育,【幼儿园】深圳市龙岗区龙岗街道维尼宝贝幼儿园,sz0505f046
教育,【幼儿园】维尼宝贝幼儿园,sz0505f047
教育,【幼儿园】香元幼儿园,sz0505f048
教育,【幼儿园】富鑫幼儿园,sz0505f049
教育,【小学】深圳市龙岗区龙盛学校,sz0505f050
教育,【幼儿园】新龙岗花园幼儿园,sz0505f051
教育,【幼儿园】水岸香幼儿园,sz0505f052
教育,【幼儿园】深圳市龙岗区龙岗街道龙西第三幼儿园,sz0505f053
教育,【幼儿园】远洋新天地家园幼儿园,sz0505f054
教育,【幼儿园】盛平幼儿园,sz0505f055
教育,【幼儿园】皇冠幼儿园,sz0505f056
教育,【幼儿园】恒欣学托园,sz0505f057
教育,【小学】盛平小学,sz0505f058
教育,【幼儿园】水岸世家幼儿园,sz0505f059
教育,【小学】悦澜山实验小学,sz0505f060
教育,【幼儿园】深圳市龙岗区坪地镇西湖苑幼儿园,sz0505f061
教育,【幼儿园】盛苗幼儿园,sz0505f062
教育,【幼儿园】五联第一幼儿园,sz0505f063
教育,【中学】惠华学校,sz0505f064
教育,【幼儿园】深圳市龙岗区惠华幼儿园,sz0505f065
教育,【幼儿园】悦澜山幼儿园,sz0505f066
交通,坪西路口,sz0505f067
交通,龙岭南路口,sz0505f068
交通,风和日丽,sz0702f224
交通,龙华税务局,sz0702f225
交通,万众城,sz0702f226
交通,苹果园,sz0702f227
交通,展滔科技大厦,sz0702f228
交通,牛栏前,sz0702f229
交通,龙华第二实验学校,sz0702f230
交通,锦绣江南,sz0702f231
交通,环智中心CD座(招呼站),sz0702f232
交通,牛栏前学校,sz0702f233
交通,银泉花园,sz0702f234
交通,龙华壹方城,sz0702f235
交通,牛栏前商业街,sz0702f236
交通,丰润居委会,sz0702f237
交通,锦绣江南西②,sz0702f238
交通,壹方天地D区(招呼站),sz0702f239
交通,松和小学,sz0702f240
交通,松和新村,sz0702f241
交通,锦绣江南西,sz0702f242
交通,德逸公园,sz0702f243
交通,锦绣江南西①,sz0702f244
交通,民治东二村,sz0702f245
交通,龙华壹方城东(招呼站),sz0702f246
交通,壹成中心一区公交首末站,sz0702f247
交通,龙华壹方城西,sz0702f248
交通,璞誉府(招呼站),sz0702f249
交通,油松派出所,sz0702f250
交通,壹方天地B区(招呼站),sz0702f251
交通,清湖,sz0702f252
商业,万盛百货(万众步行街店),sz0702f253
商业,岁宝Shirble plaza(民治店),sz0702f254
商业,天虹商场(东环店),sz0702f255
商业,益田假日天地,sz0702f256
商业,星光城,sz0702f257
商业,星光城TTMALL,sz0702f258
教育,【小学】松和小学,sz0702f259
教育,【幼儿园】松和幼儿园,sz0702f260
教育,【幼儿园】油松幼儿园,sz0702f261
教育,【幼儿园】深圳市智慧星幼儿园,sz0702f262
教育,【幼儿园】深圳龙华六一幼儿园,sz0702f263
教育,【幼儿园】华贝尔幼儿园,sz0702f264
教育,【幼儿园】尚雅幼儿园,sz0702f265
教育,【幼儿园】深圳市龙华区松和小学附属晨星幼儿园,sz0702f266
教育,【幼儿园】阳光花蕾幼儿园,sz0702f267
教育,【幼儿园】深圳市龙华区卓乐幼儿园,sz0702f268
教育,【幼儿园】深圳市龙华区卓乐第二幼儿园,sz0702f269
教育,【幼儿园】大有幼儿园,sz0702f270
教育,【幼儿园】深圳市龙华区大有幼儿园,sz0702f271
教育,【幼儿园】御珑幼儿园,sz0702f272
教育,【中学】清泉外国语学校-初中部,sz0702f273
教育,【小学】深圳市龙华区清泉外国语学校,sz0702f274
医疗,深圳市龙华区人民医院春江天玺社区健康服务中心,sz0702f275
医疗,深圳市龙华区龙华街道民清社区健康服务中心,sz0702f276
医疗,深圳市龙华区龙华街道幸福社区健康服务中心,sz0702f277
交通,棉山路口,sz0302f190
交通,月亮湾公交综合车场,sz0302f191
交通,妈湾智慧港,sz0302f192
交通,海运中心,sz0302f193
交通,惠丰工业园,sz0402f178
交通,凤塘大道东,sz0402f179
交通,大洋田工业区,sz0402f180
交通,凤城花园,sz0402f181
交通,98工业区,sz0402f182
交通,稔田幼儿园,sz0402f183
交通,景山花园,sz0402f184
交通,福海塘尾,sz0402f185
交通,塘尾地铁站,sz0402f186
交通,塘尾地铁接驳站,sz0402f187
交通,塘尾地铁站①,sz0402f188
交通,稔田社区总站,sz0402f189
交通,宝安华强城,sz0402f190
交通,敏俊捷印刷,sz0402f191
交通,景山实验学校,sz0402f192
交通,塘尾北,sz0402f193
交通,塘尾万里学校,sz0402f194
交通,宏达水处理,sz0402f195
交通,中粮凤凰里花苑,sz0402f196
交通,大洋童心幼儿园,sz0402f197
交通,稔田社区,sz0402f198
交通,桥头,sz0402f199
商业,永佳福购物广场,sz0402f200
商业,彩虹缤纷城,sz0402f201
商业,万福龙洲广场,sz0402f202
教育,【幼儿园】福宁幼儿园(福永工业二路),sz0402f203
教育,【幼儿园】金贝第二幼儿园,sz0402f204
教育,【幼儿园】同和幼儿园,sz0402f205
教育,【幼儿园】鸿德幼儿园,sz0402f206
教育,【幼儿园】福永花苑幼儿园,sz0402f207
教育,【幼儿园】福海街道桥鑫幼儿园,sz0402f208
教育,【中学】深圳市福海中学,sz0402f209
教育,【幼儿园】福永白石厦第三幼儿园,sz0402f210
教育,【幼儿园】深圳市宝安区福海永福幼儿园,sz0402f211
教育,【幼儿园】童福幼儿园,sz0402f212
教育,【幼儿园】立新外国语幼儿园,sz0402f213
教育,【幼儿园】立新湖幼儿园,sz0402f214
教育,【幼儿园】鼎元幼儿园,sz0402f215
教育,【幼儿园】白石厦第二幼儿园,sz0402f216
教育,【中学】立新湖外国语学校,sz0402f217
教育,【幼儿园】白石厦幼儿园,sz0402f218
教育,【小学】滨海小学(集团)文昌小学,sz0402f219
教育,【幼儿园】和平世家幼儿园,sz0402f220
医疗,深圳永福医院,sz0402f221
交通,拾悦里雅居公交首末站,sz0402f222
交通,拾悦城,sz0402f223
交通,壆岗园林新村,sz0402f224
交通,壆岗村,sz0402f225
交通,壆岗大厦,sz0402f226
交通,万丰人行天桥,sz0402f227
交通,沙井地铁站①,sz0402f228
交通,沙井地铁站,sz0402f229
交通,捷和电机,sz0402f230
交通,万丰社区,sz0402f231
交通,西荟城广场,sz0402f232
交通,新桥市民广场,sz0402f233
交通,沙三,sz0402f234
交通,西环路,sz0402f235
商业,新万发购物广场,sz0402f236
教育,【中学】深圳市沙井中学,sz0402f237
教育,【幼儿园】蚝沙幼儿园,sz0402f238
教育,【小学】宝安小学(集团)蚝业小学,sz0402f239
教育,【幼儿园】衙边幼儿园,sz0402f240
教育,【中学】清平实验学校(新校区),sz0402f241
教育,【幼儿园】深圳市宝安区沙井街道虹缤新桥幼儿园,sz0402f242
教育,【幼儿园】深圳市宝安区新桥佳乐幼儿园,sz0402f243
教育,【幼儿园】沙一心愿幼儿园,sz0402f244
教育,【幼儿园】沙井东山幼儿园,sz0402f245
教育,【幼儿园】深圳市粤文幼儿园,sz0402f246
教育,【幼儿园】深圳市学府幼儿园,sz0402f247
教育,【幼儿园】沙二幼儿园,sz0402f248
医疗,新桥医院,sz0402f249
交通,三围市场,sz0401f130
交通,三围工业路口(招呼站),sz0401f131
交通,草围社区,sz0401f132
交通,空港油库,sz0401f133
交通,华胜实验学校,sz0401f134
教育,【小学】康园小学,sz0401f135
教育,【幼儿园】固戍东山幼儿园,sz0401f136
教育,【幼儿园】康园幼儿园,sz0401f137
教育,【幼儿园】沙边幼儿园,sz0401f138
交通,汇业汇通路口(招呼站),sz0901f137
交通,汇业汇通路口,sz0901f138
交通,竹韵公园,sz0901f139
交通,光明区政务服务中心,sz0901f140
交通,光明公共服务平台,sz0901f141
交通,汇业科技园,sz0901f142
交通,民主社区,sz0402f250
交通,第七高级中学,sz0402f251
交通,蚝二西海岸,sz0402f252
交通,锦程民主大道路口,sz0402f253
交通,沙一西部工业区,sz0402f254
交通,鑫鑫田工业园,sz0402f255
交通,安托山高科技园,sz0402f256
交通,民主新村,sz0402f257
交通,海上田园,sz0402f258
交通,蚝一濠景城,sz0402f259
交通,蚝一社区,sz0402f260
交通,万乐锦程路口,sz0402f261
交通,锦程蚝乡路口,sz0402f262
交通,大富科技东,sz0402f263
交通,蚝乡,sz0402f264
教育,【幼儿园】新民幼儿园,sz0402f265
教育,【幼儿园】新培幼儿园,sz0402f266
教育,【中学】深圳市明德外语实验学校,sz0402f267
教育,【幼儿园】福羊幼儿园,sz0402f268
交通,前海湾花园,sz0302f194
交通,前海湾花园南,sz0302f195
交通,蛇口海关查验中心,sz0302f196
交通,民田路公交总站,sz0202f001
交通,城中雅苑,sz0202f002
交通,中海华庭,sz0202f003
交通,益田中路,sz0202f004
交通,会展中心南,sz0202f005
交通,新洲花园,sz0202f006
交通,福田武装部,sz0202f007
交通,购物公园总站,sz0202f008
交通,购物公园地铁公交接驳站,sz0202f009
交通,购物公园地铁站,sz0202f010
交通,卓越时代广场,sz0202f011
交通,东方雅苑,sz0202f012
交通,信息枢纽大厦,sz0202f013
交通,新活力小区,sz0202f014
交通,福田区委,sz0202f015
交通,皇庭广场总站,sz0202f016
交通,福华一路,sz0202f017
交通,石厦学校,sz0202f018
交通,会展中心地铁站,sz0202f019
交通,皇岗村北,sz0202f020
交通,民田路中,sz0202f021
交通,福田香格里拉,sz0202f022
交通,福田区慢性病防治院,sz0202f023
交通,新洲南村,sz0202f024
交通,福田高铁站,sz0202f025
交通,市民中心,sz0202f026
交通,岗厦,sz0202f027
交通,岗厦北,sz0202f028
交通,莲花西,sz0202f029
交通,少年宫,sz0202f030
交通,福田口岸,sz0202f031
交通,皇岗口岸,sz0202f032
交通,莲花村,sz0202f033
交通,福邻,sz0202f034
交通,中大八院,sz0202f035
交通,景田,sz0202f036
商业,One Avenue卓悦中心,sz0202f037
商业,深圳星河第三空间,sz0202f038
商业,深圳之眼购物中心,sz0202f039
商业,彩德城,sz0202f040
商业,皇御商城,sz0202f041
商业,福田口岸商业广场,sz0202f042
商业,嘉汇广场,sz0202f043
教育,【中学】深圳市福田区第二实验学校(海田校区),sz0202f044
教育,【小学】深圳市福田区丽中小学,sz0202f045
教育,【幼儿园】深圳市福田区辅英龙幼儿园,sz0202f046
教育,【小学】文天祥小学,sz0202f047
教育,【幼儿园】深圳市华富(文天祥)幼儿园,sz0202f048
教育,【小学】深圳市福田区华富小学,sz0202f049
教育,【幼儿园】深圳市福田区第二幼儿园,sz0202f050
教育,【小学】深圳市福田区岗厦小学,sz0202f051
教育,【小学】深圳市福华小学,sz0202f052
教育,【幼儿园】深圳市岗厦双语幼儿园,sz0202f053
教育,【幼儿园】福田竞智幼儿园,sz0202f054
教育,【幼儿园】深圳市福田区华新小学附属幼儿园,sz0202f055
教育,【中学】福田区黄埔学校(中学部),sz0202f056
教育,【幼儿园】福田科技中学附属幼儿园,sz0202f057
教育,【幼儿园】深圳市第十一幼儿园,sz0202f058
教育,【小学】福民小学,sz0202f059
教育,【幼儿园】深圳市福田区金盾第一幼儿园,sz0202f060
教育,【幼儿园】天爱国际幼儿园(福华路),sz0202f061
教育,【幼儿园】天泽幼儿园,sz0202f062
教育,【幼儿园】深圳市福田区黄埔学校附属幼儿园,sz0202f063
教育,【中学】深圳市福田区第二实验学校(南校区),sz0202f064
教育,【幼儿园】深圳市福田区福南小学附属幼儿园,sz0202f065
教育,【小学】深圳市天健小学,sz0202f066
教育,【幼儿园】天健小学附属幼儿园,sz0202f067
教育,【小学】景龙小学,sz0202f068
教育,【幼儿园】金地名津幼儿园,sz0202f069
教育,【小学】深圳市狮岭小学,sz0202f070
教育,【小学】荔园外国语小学(狮岭校区),sz0202f071
教育,【幼儿园】深圳市福田区福田街道渔农社区博雅名津幼儿园,sz0202f072
教育,【小学】深圳市福田区莲花小学,sz0202f073
教育,【幼儿园】福田区教育传媒幼儿园,sz0202f074
教育,【幼儿园】金达来幼儿园,sz0202f075
教育,【小学】深圳市福田区南华小学,sz0202f076
教育,【幼儿园】深圳市第七幼儿园,sz0202f077
教育,【幼儿园】北大幼教福莲幼儿园,sz0202f078
教育,【中学】福田中学住宅小区,sz0202f079
教育,【小学】荔园外国语小学(天骄),sz0202f080
教育,【中学】福田中学,sz0202f081
教育,【小学】福南小学,sz0202f082
教育,【幼儿园】深圳市福田区天健天骄幼儿园,sz0202f083
教育,【幼儿园】景山幼儿园,sz0202f084
教育,【幼儿园】深圳市福田区福田小学附属幼儿园,sz0202f085
教育,【幼儿园】深圳市乐贝尔幼儿园,sz0202f086
教育,【中学】莲花中学(北校区),sz0202f087
教育,【幼儿园】福中楼413幼儿园,sz0202f088
教育,【幼儿园】华夏英杰墨宝园,sz0202f089
教育,【幼儿园】深圳市莲花二村幼儿园,sz0202f090
教育,【幼儿园】春天里幼儿园(金色家园校区),sz0202f091
教育,【中学】深圳市福田区外国语学校(景秀校区),sz0202f092
教育,【幼儿园】福田区福祥幼儿园(福祥街),sz0202f093
教育,【幼儿园】深圳市福田区金色家园幼儿园,sz0202f094
教育,【幼儿园】蒙特梭利快乐宝贝幼儿园,sz0202f095
教育,【幼儿园】深圳城市春天幼儿园,sz0202f096
医疗,深圳中山泌尿外科医院,sz0202f097
医疗,仁树眼耳鼻喉(福田院区),sz0202f098
医疗,深圳市儿童医院-内镜手术中心,sz0202f099
医疗,深圳市儿童医院,sz0202f100
医疗,深圳市福田区福中社区健康服务中心,sz0202f101
医疗,深圳景田医院,sz0202f102
医疗,深圳口岸医院,sz0202f103
医疗,中山大学附属第八医院,sz0202f104
交通,金稻田路口,sz0101f194
交通,金洲路口,sz0101f195
交通,金洲路口(招呼站),sz0101f196
交通,金洲花园总站,sz0101f197
交通,东晓公园,sz0101f198
交通,罗湖北,sz0101f199
交通,德兴,sz0101f200
商业,万科红生活广场,sz0101f201
教育,【小学】春蕾小学,sz0101f202
教育,【中学】深圳市百合外国语学校,sz0101f203
教育,【幼儿园】深圳荣超幼儿园,sz0101f204
教育,【幼儿园】紫荆幼儿园(金稻田路),sz0101f205
教育,【幼儿园】春蕾百合幼儿园,sz0101f206
教育,【幼儿园】东方盛世幼儿园,sz0101f207
教育,【幼儿园】罗湖区若水幼儿园,sz0101f208
教育,【幼儿园】福林幼儿园,sz0101f209
教育,【幼儿园】国展幼儿园,sz0101f210
教育,【幼儿园】春苗幼儿园(清水河一路),sz0101f211
教育,【小学】清秀小学,sz0101f212
教育,【幼儿园】精精幼儿园,sz0101f213
教育,【小学】草埔小学,sz0101f214
教育,【幼儿园】深圳市罗湖区清水河为民幼儿园,sz0101f215
教育,【幼儿园】深圳市南湾博乐幼儿园,sz0101f216
教育,【幼儿园】草埔幼儿园,sz0101f217
交通,甲子塘路口,sz0901f143
商业,汇港城购物中心,sz0901f144
商业,南海百货(玉律村店),sz0901f145
教育,【中学】深圳大学附属实验中学,sz0901f146
教育,【幼儿园】雅苑幼儿园,sz0901f147
教育,【中学】长圳学校-初中部,sz0901f148
教育,【幼儿园】玉塘长凤幼儿园,sz0901f149
教育,【小学】长圳学校-小学部,sz0901f150
教育,【幼儿园】宏星幼儿园,sz0901f151
教育,【幼儿园】玉律幼儿园2栋,sz0901f152
交通,茜坑地铁站南,sz0703f067
交通,田背路口,sz0703f068
交通,茜坑,sz0703f069
交通,龙光玖誉府公交首末站,sz0703f070
交通,茜坑地铁站,sz0703f071
交通,格兰云天大酒店,sz0703f072
交通,格兰云天酒店,sz0703f073
交通,福苑工业区,sz0703f074
交通,茜坑公交首末站,sz0703f075
交通,茜坑新村路口,sz0703f076
交通,茜坑老围,sz0703f077
交通,茜坑新村总站,sz0703f078
交通,北部水源管理处,sz0703f079
交通,福民派出所,sz0703f080
交通,茜坑新村南门,sz0703f081
交通,龙华区委区政府,sz0703f082
交通,龙澜观天路口,sz0703f083
交通,中航格澜郡,sz0703f084
交通,龙华供电局,sz0703f085
交通,竹村地铁站,sz0703f086
交通,观湖工商联,sz0703f087
交通,龙澜茜坑天桥,sz0703f088
交通,观湖体育中心,sz0703f089
交通,竹村,sz0703f090
交通,清湖北,sz0703f091
交通,观澜,sz0703f092
商业,首誉安华居家居广场,sz0703f093
商业,天虹商场(观澜店),sz0703f094
商业,百佳华领域广场,sz0703f095
教育,【幼儿园】祥澜苑幼儿园,sz0703f096
教育,【幼儿园】深圳市龙华区教科院附属小学格澜幼儿园,sz0703f097
教育,【幼儿园】大和幼儿园-弘正教育,sz0703f098
教育,【幼儿园】观澜大和幼儿园,sz0703f099
教育,【幼儿园】深圳市龙华区教科院附属小学文澜苑幼儿园,sz0703f100
教育,【幼儿园】竹村幼儿园,sz0703f101
教育,【幼儿园】新起点幼儿园,sz0703f102
教育,【幼儿园】文峰小学曙光幼儿园,sz0703f103
教育,【幼儿园】博文幼儿园(竹村西区五巷),sz0703f104
教育,【小学】文峰小学,sz0703f105
教育,【中学】深圳美中学校,sz0703f106
教育,【中学】观澜第二中学,sz0703f107
教育,【幼儿园】清湖小学附属澜园幼儿园,sz0703f108
教育,【幼儿园】非凡幼儿园,sz0703f109
教育,【幼儿园】深圳市龙华区第六幼儿园玺园分园,sz0703f110
教育,【幼儿园】求知幼儿园,sz0703f111
教育,【幼儿园】康乐星幼儿园,sz0703f112
教育,【幼儿园】深圳市龙华区外国语学校附属天悦湾幼儿园,sz0703f113
教育,【幼儿园】新园幼儿园,sz0703f114
教育,【幼儿园】深圳市龙华区鹭湖外国语小学附属观园幼儿园,sz0703f115
教育,【幼儿园】清湖小学附属天玑公馆幼儿园,sz0703f116
教育,【小学】深圳市龙华区鹭湖外国语小学,sz0703f117
教育,【幼儿园】深圳市龙华区第三外国语学校附属观城苑幼儿园,sz0703f118
教育,【幼儿园】观澜锦明幼儿园,sz0703f119
教育,【幼儿园】懿花园幼儿园,sz0703f120
教育,【幼儿园】天堡幼儿园,sz0703f121
教育,【幼儿园】深圳市龙华区第三外国语学校附属卓尔幼儿园,sz0703f122
教育,【中学】深圳市龙华区第三外国语附属学校,sz0703f123
教育,【幼儿园】深圳市龙华区龙澜学校附属平安路幼儿园,sz0703f124
教育,【幼儿园】深圳市龙华区教育科学研究院附属花半里幼儿园,sz0703f125
教育,【幼儿园】深圳市龙华区清湖小学附属幼儿园,sz0703f126
教育,【小学】清湖小学,sz0703f127
教育,【幼儿园】振鹭幼儿园,sz0703f128
教育,【幼儿园】深圳市观澜中心学校附属澜泓幼儿园,sz0703f129
教育,【小学】深圳市观澜中心学校,sz0703f130
教育,【幼儿园】观澜机关幼儿园,sz0703f131
教育,【幼儿园】英才幼儿园(盈丰路),sz0703f132
教育,【小学】松元万安小学,sz0703f133
教育,【幼儿园】万安幼儿园,sz0703f134
教育,【小学】观澜街道中心小学,sz0703f135
医疗,龙华区人民医院清湖社区健康服务中心,sz0703f136
交通,兰溪谷,sz0303f024
交通,工业六路路口,sz0303f025
交通,蛇口网谷,sz0303f026
交通,水湾头,sz0303f027
交通,南玻大厦,sz0303f028
交通,花果山地铁站,sz0303f029
交通,蛇口海关海缉私分局,sz0303f030
交通,蛇口海关缉私分局,sz0303f031
交通,水湾地铁站,sz0303f032
交通,海上世界地铁站,sz0303f033
交通,海上世界公交接驳站,sz0303f034
交通,蛇口税务办税大厅,sz0303f035
交通,明华中心,sz0303f036
交通,招商大厦,sz0303f037
交通,南海意库,sz0303f038
交通,蛇口人民医院,sz0303f039
交通,海昌康乐路口(招呼站),sz0303f040
交通,东角头,sz0303f041
交通,东滨路,sz0303f042
交通,湾厦,sz0303f043
交通,海月,sz0303f044
商业,信和购物广场(南山店),sz0303f045
商业,上上城,sz0303f046
商业,恒裕香悦里,sz0303f047
商业,宝能太古城,sz0303f048
商业,安居假日里,sz0303f049
教育,【幼儿园】新蕾幼儿园(花果路),sz0303f050
教育,【幼儿园】海韵幼儿园,sz0303f051
教育,【幼儿园】启思德睿幼儿园,sz0303f052
教育,【幼儿园】蓓蕾蛇口幼儿园,sz0303f053
教育,【幼儿园】南海玫瑰为明幼儿园,sz0303f054
教育,【幼儿园】蓓蕾幼儿园(总园),sz0303f055
教育,【幼儿园】深圳市南山区南海玫瑰幼儿园,sz0303f056
教育,【幼儿园】深圳市南山区新超第二幼儿园,sz0303f057
教育,【中学】深圳育才二中,sz0303f058
教育,【小学】东湾小学,sz0303f059
教育,【幼儿园】深圳市育林幼儿园,sz0303f060
教育,【幼儿园】蒙台梭利教育蓝漪幼儿园,sz0303f061
教育,【幼儿园】金鹏幼儿园,sz0303f062
教育,【幼儿园】中津雍景湾幼儿园,sz0303f063
教育,【幼儿园】深圳市育才教育集团第四幼儿园,sz0303f064
教育,【小学】育才第二小学,sz0303f065
教育,【幼儿园】深圳市育才教育集团第三幼儿园,sz0303f066
教育,【幼儿园】启明幼儿园(渔村路),sz0303f067
教育,【小学】深圳市蛇口学校小学部,sz0303f068
教育,【幼儿园】信和自由幼儿园,sz0303f069
教育,【幼儿园】桂园幼儿园,sz0303f070
教育,【幼儿园】爱榕园幼儿园,sz0303f071
教育,【幼儿园】湾厦幼儿园,sz0303f072
教育,【幼儿园】东方幼儿园,sz0303f073
教育,【小学】南油小学,sz0303f074
教育,【幼儿园】深圳娃娃一家幼儿园,sz0303f075
教育,【幼儿园】睿思幼儿园,sz0303f076
教育,【幼儿园】南油第一幼儿园,sz0303f077
教育,【幼儿园】栖游记幼儿园,sz0303f078
教育,【中学】深圳市育才三中,sz0303f079
教育,【小学】深圳大学附属后海小学,sz0303f080
教育,【幼儿园】深圳市南山区湾厦海境界幼儿园,sz0303f081
教育,【幼儿园】芒果国际幼儿公学(海上世界店),sz0303f082
教育,【幼儿园】方方乐趣幼儿园,sz0303f083
教育,【幼儿园】文华国际婴幼儿公学(星海园),sz0303f084
教育,【幼儿园】海月华庭花园幼儿园,sz0303f085
教育,【小学】南山外国语学校(集团)滨海小学,sz0303f086
教育,【幼儿园】半岛第二幼儿园,sz0303f087
教育,【幼儿园】童年幼儿园(华明路),sz0303f088
教育,【小学】海岸小学,sz0303f089
教育,【幼儿园】半岛第三幼儿园,sz0303f090
教育,【小学】育才教育集团第四小学,sz0303f091
